[run,subrun,event,newhaspi0]
[7021,717,35899,1.0]
[7003,880,44026,1.0]
[7003,880,44033,1.0]
[7003,880,44036,1.0]
[7003,880,44046,1.0]
[7003,880,44050,1.0]
[7112,60,3001,1.0]
[7112,61,3064,1.0]
[7504,101,5091,1.0]
[7504,102,5123,1.0]
[7003,1099,54952,1.0]
[7003,1099,54956,1.0]
[7003,1099,54969,1.0]
[7003,1099,54989,1.0]
[7003,1099,54991,1.0]
[7003,1099,54999,1.0]
[7026,330,16502,1.0]
[7026,330,16520,1.0]
[7026,330,16525,1.0]
[7026,330,16537,1.0]
[7026,330,16538,1.0]
[7026,330,16542,1.0]
[7026,330,16545,1.0]
[7017,1718,85911,1.0]
[7017,1718,85919,1.0]
[7017,1718,85925,1.0]
[7017,1718,85926,1.0]
[7017,1718,85932,1.0]
[7017,1718,85935,1.0]
[7017,1718,85936,1.0]
[7017,1718,85937,1.0]
[6441,99,4983,1.0]
[6571,203,10165,1.0]
[6571,207,10387,1.0]
[5217,83,4165,1.0]
[5217,83,4173,1.0]
[5217,83,4188,1.0]
[5217,84,4208,1.0]
[5217,88,4410,1.0]
[5217,89,4476,1.0]
[5217,89,4492,1.0]
[5217,90,4507,1.0]
[5217,93,4691,1.0]
[7018,197,9863,1.0]
[7018,197,9866,1.0]
[7018,197,9868,1.0]
[7018,197,9869,1.0]
[7018,197,9872,1.0]
[7018,197,9882,1.0]
[7018,197,9884,1.0]
[7018,197,9895,1.0]
[7018,197,9898,1.0]
[7055,352,17615,1.0]
[7055,352,17620,1.0]
[7055,352,17623,1.0]
[7055,352,17627,1.0]
[7055,352,17636,1.0]
[7055,352,17641,1.0]
[7055,352,17647,1.0]
[7055,352,17648,1.0]
[7055,352,17650,1.0]
[7017,1286,64303,1.0]
[7017,1286,64305,1.0]
[7017,1286,64330,1.0]
[7017,1286,64333,1.0]
[7017,1286,64347,1.0]
[4969,81,4088,1.0]
[4969,82,4147,1.0]
[4969,83,4165,1.0]
[4969,84,4202,1.0]
[4969,87,4393,1.0]
[4969,88,4432,1.0]
[4969,90,4502,1.0]
[4969,90,4539,1.0]
[4969,90,4545,1.0]
[7654,38,1907,1.0]
[7017,1279,63955,1.0]
[7017,1279,63961,1.0]
[7017,1279,63968,1.0]
[7017,1279,63984,1.0]
[7017,1279,63985,1.0]
[7017,1279,63997,1.0]
[7055,765,38251,1.0]
[7055,765,38255,1.0]
[7055,765,38258,1.0]
[7055,765,38269,1.0]
[7055,765,38271,1.0]
[7055,765,38273,1.0]
[7055,765,38274,1.0]
[7055,765,38278,1.0]
[7055,765,38279,1.0]
[7055,765,38281,1.0]
[7055,765,38284,1.0]
[7055,765,38289,1.0]
[6233,32,1623,1.0]
[6233,36,1839,1.0]
[7008,484,24205,1.0]
[7008,484,24213,1.0]
[7008,484,24224,1.0]
[7008,484,24233,1.0]
[7008,484,24235,1.0]
[7008,484,24238,1.0]
[7008,484,24241,1.0]
[5016,34,1716,1.0]
[5016,36,1815,1.0]
[5016,38,1947,1.0]
[7001,404,20214,1.0]
[7001,404,20225,1.0]
[7001,404,20231,1.0]
[7001,404,20244,1.0]
[7017,239,11956,1.0]
[7017,239,11965,1.0]
[7017,239,11979,1.0]
[7017,239,11995,1.0]
[7017,239,11998,1.0]
[7017,239,12000,1.0]
[7018,437,21856,1.0]
[7018,437,21860,1.0]
[7018,437,21862,1.0]
[7018,437,21878,1.0]
[7018,437,21887,1.0]
[7018,437,21893,1.0]
[7018,437,21896,1.0]
[6881,55,2753,1.0]
[6881,58,2950,1.0]
[6881,59,2963,1.0]
[6881,60,3010,1.0]
[6881,61,3071,1.0]
[6881,62,3141,1.0]
[7685,4,210,1.0]
[7685,6,324,1.0]
[7012,1218,60902,1.0]
[7012,1218,60907,1.0]
[7012,1218,60914,1.0]
[7012,1218,60917,1.0]
[7012,1218,60926,1.0]
[6786,118,5917,1.0]
[6786,118,5942,1.0]
[6786,119,5962,1.0]
[6786,119,5989,1.0]
[6786,121,6064,1.0]
[7001,478,23908,1.0]
[7001,478,23922,1.0]
[7001,478,23925,1.0]
[7001,478,23927,1.0]
[7001,478,23929,1.0]
[7001,478,23933,1.0]
[7001,478,23948,1.0]
[6199,51,2570,1.0]
[6199,57,2868,1.0]
[6199,57,2891,1.0]
[6199,60,3003,1.0]
[5451,16,820,1.0]
[6406,34,1709,1.0]
[6406,34,1745,1.0]
[6406,34,1749,1.0]
[6406,38,1925,1.0]
[6406,41,2069,1.0]
[6406,49,2457,1.0]
[6406,55,2777,1.0]
[5504,32,1650,1.0]
[5504,33,1658,1.0]
[5504,33,1667,1.0]
[6936,95,4765,1.0]
[6936,95,4781,1.0]
[6936,96,4841,1.0]
[6936,97,4852,1.0]
[6936,97,4859,1.0]
[6936,97,4866,1.0]
[7004,1409,70462,1.0]
[7004,1409,70473,1.0]
[7004,1409,70475,1.0]
[7004,1409,70487,1.0]
[7004,1409,70488,1.0]
[7004,1409,70489,1.0]
[7004,1409,70492,1.0]
[7004,1409,70493,1.0]
[7004,1409,70494,1.0]
[7004,1409,70495,1.0]
[7004,1409,70496,1.0]
[7004,1409,70499,1.0]
[7026,826,41302,1.0]
[7026,826,41304,1.0]
[7026,826,41326,1.0]
[7026,826,41339,1.0]
[7026,826,41342,1.0]
[7026,826,41343,1.0]
[6837,160,8025,1.0]
[6837,162,8101,1.0]
[6837,162,8129,1.0]
[6837,164,8210,1.0]
[6837,164,8226,1.0]
[6837,164,8250,1.0]
[6837,165,8254,1.0]
[6837,165,8297,1.0]
[6837,165,8300,1.0]
[6837,166,8324,1.0]
[6837,167,8359,1.0]
[6837,167,8371,1.0]
[6837,168,8428,1.0]
[6837,169,8473,1.0]
[6837,169,8476,1.0]
[6837,169,8488,1.0]
[7049,508,25404,1.0]
[7049,508,25412,1.0]
[7049,508,25425,1.0]
[7049,508,25429,1.0]
[7049,508,25437,1.0]
[7026,491,24560,1.0]
[7026,491,24561,1.0]
[7026,491,24576,1.0]
[7026,491,24581,1.0]
[7026,491,24584,1.0]
[7026,491,24588,1.0]
[7026,491,24593,1.0]
[7026,491,24596,1.0]
[7004,134,6721,1.0]
[7004,134,6723,1.0]
[7004,134,6735,1.0]
[7004,134,6739,1.0]
[7004,134,6741,1.0]
[7014,1250,62512,1.0]
[7014,1250,62524,1.0]
[7014,1250,62529,1.0]
[7014,1250,62535,1.0]
[7014,1250,62547,1.0]
[7054,313,15654,1.0]
[7054,313,15672,1.0]
[7054,313,15675,1.0]
[7054,313,15688,1.0]
[7046,77,3856,1.0]
[7046,77,3857,1.0]
[7046,77,3883,1.0]
[7046,77,3884,1.0]
[7046,77,3892,1.0]
[7046,77,3895,1.0]
[7012,367,18369,1.0]
[7012,367,18379,1.0]
[7012,367,18384,1.0]
[7012,367,18390,1.0]
[7008,874,43712,1.0]
[7008,874,43720,1.0]
[7008,874,43728,1.0]
[7008,874,43738,1.0]
[7008,874,43741,1.0]
[7054,1129,56451,1.0]
[7054,1129,56456,1.0]
[7054,1129,56461,1.0]
[7054,1129,56463,1.0]
[7054,1129,56470,1.0]
[7054,1129,56473,1.0]
[7054,1129,56490,1.0]
[7054,1129,56491,1.0]
[7049,1731,86557,1.0]
[7049,1731,86558,1.0]
[7049,1731,86561,1.0]
[7049,1731,86564,1.0]
[7049,1731,86566,1.0]
[7049,1731,86578,1.0]
[6999,60,3034,1.0]
[6999,60,3041,1.0]
[7001,1192,59601,1.0]
[7001,1192,59602,1.0]
[7001,1192,59603,1.0]
[7001,1192,59609,1.0]
[7001,1192,59625,1.0]
[7001,1192,59632,1.0]
[7001,1192,59642,1.0]
[6958,37,1858,1.0]
[6958,37,1894,1.0]
[6958,38,1949,1.0]
[6958,53,2696,1.0]
[6958,54,2716,1.0]
[6958,54,2721,1.0]
[6958,54,2731,1.0]
[7023,1518,75901,1.0]
[7023,1518,75903,1.0]
[7023,1518,75905,1.0]
[7023,1518,75916,1.0]
[7023,1518,75931,1.0]
[7023,1518,75932,1.0]
[7023,1518,75934,1.0]
[7023,1518,75936,1.0]
[7023,1518,75948,1.0]
[7023,1518,75949,1.0]
[6218,46,2305,1.0]
[6218,47,2372,1.0]
[6218,47,2391,1.0]
[5029,182,9101,1.0]
[5029,185,9290,1.0]
[5029,186,9345,1.0]
[5029,202,10127,1.0]
[5144,16,844,1.0]
[7116,15,778,1.0]
[7116,15,788,1.0]
[7116,16,839,1.0]
[7023,1292,64603,1.0]
[7023,1292,64604,1.0]
[7023,1292,64609,1.0]
[7023,1292,64627,1.0]
[7023,1292,64630,1.0]
[7023,1292,64642,1.0]
[6551,214,10723,1.0]
[6551,214,10728,1.0]
[6551,215,10751,1.0]
[6551,215,10761,1.0]
[6551,215,10764,1.0]
[6551,215,10771,1.0]
[6551,221,11060,1.0]
[6551,221,11064,1.0]
[6551,222,11111,1.0]
[6551,222,11116,1.0]
[6551,222,11131,1.0]
[6551,222,11142,1.0]
[6551,223,11182,1.0]
[6551,230,11538,1.0]
[6915,20,1013,1.0]
[6915,21,1058,1.0]
[6915,21,1096,1.0]
[6915,22,1106,1.0]
[6915,22,1120,1.0]
[6915,22,1146,1.0]
[6915,23,1158,1.0]
[6915,25,1290,1.0]
[6915,26,1330,1.0]
[6915,26,1343,1.0]
[6915,27,1351,1.0]
[6915,27,1387,1.0]
[6915,28,1415,1.0]
[6915,28,1418,1.0]
[6915,28,1421,1.0]
[6915,28,1441,1.0]
[6915,28,1449,1.0]
[6915,29,1460,1.0]
[6915,29,1479,1.0]
[6915,29,1487,1.0]
[7008,1031,51566,1.0]
[7008,1031,51575,1.0]
[7008,1031,51580,1.0]
[7008,1031,51588,1.0]
[6602,22,1124,1.0]
[6602,24,1234,1.0]
[6602,25,1258,1.0]
[6602,26,1343,1.0]
[6602,27,1362,1.0]
[6605,72,3604,1.0]
[6605,72,3628,1.0]
[6605,72,3642,1.0]
[6605,76,3843,1.0]
[6605,76,3847,1.0]
[6605,77,3892,1.0]
[6605,79,3958,1.0]
[6605,80,4002,1.0]
[6605,83,4174,1.0]
[6605,87,4380,1.0]
[6605,88,4414,1.0]
[6605,88,4443,1.0]
[6605,96,4845,1.0]
[7023,1035,51772,1.0]
[7023,1035,51777,1.0]
[7023,1035,51794,1.0]
[7023,1035,51796,1.0]
[6647,128,6401,1.0]
[7049,548,27407,1.0]
[7049,548,27411,1.0]
[7049,548,27412,1.0]
[6653,28,1415,1.0]
[6653,30,1537,1.0]
[6653,30,1549,1.0]
[6653,30,1550,1.0]
[6653,31,1554,1.0]
[6653,31,1569,1.0]
[6653,32,1603,1.0]
[6653,32,1649,1.0]
[6653,33,1687,1.0]
[6653,34,1739,1.0]
[6653,35,1773,1.0]
[6653,35,1799,1.0]
[7055,420,21003,1.0]
[7055,420,21020,1.0]
[7055,420,21024,1.0]
[7055,420,21034,1.0]
[5433,90,4504,1.0]
[5433,90,4526,1.0]
[5433,92,4642,1.0]
[5433,94,4733,1.0]
[5433,95,4751,1.0]
[5433,95,4779,1.0]
[5433,96,4809,1.0]
[7008,1179,58952,1.0]
[7008,1179,58973,1.0]
[7008,1179,58976,1.0]
[7008,1179,58981,1.0]
[7008,1179,58987,1.0]
[7008,1179,58997,1.0]
[6195,57,2874,1.0]
[6195,58,2945,1.0]
[6195,58,2949,1.0]
[6195,59,2975,1.0]
[6195,60,3017,1.0]
[6195,61,3063,1.0]
[6195,62,3148,1.0]
[6195,65,3274,1.0]
[6663,155,7770,1.0]
[7021,424,21207,1.0]
[7021,424,21212,1.0]
[7021,424,21218,1.0]
[7021,424,21220,1.0]
[7021,424,21230,1.0]
[7021,424,21233,1.0]
[7021,424,21243,1.0]
[7021,424,21246,1.0]
[7010,1331,66559,1.0]
[7010,1331,66562,1.0]
[7010,1331,66563,1.0]
[7010,1331,66579,1.0]
[7010,1331,66588,1.0]
[7010,1331,66589,1.0]
[7010,1331,66596,1.0]
[7010,1331,66598,1.0]
[7010,1331,66600,1.0]
[7023,933,46658,1.0]
[7023,933,46662,1.0]
[7023,933,46667,1.0]
[7023,933,46674,1.0]
[7023,933,46677,1.0]
[7393,41,2059,1.0]
[7017,1189,59452,1.0]
[7017,1189,59453,1.0]
[7017,1189,59454,1.0]
[7017,1189,59460,1.0]
[7017,1189,59463,1.0]
[7017,1189,59466,1.0]
[7017,1189,59475,1.0]
[7017,1189,59482,1.0]
[7017,1189,59488,1.0]
[7017,1189,59492,1.0]
[7017,1189,59494,1.0]
[6766,190,9544,1.0]
[6766,190,9549,1.0]
[6766,191,9557,1.0]
[6766,191,9566,1.0]
[6766,202,10128,1.0]
[6766,206,10310,1.0]
[6766,206,10316,1.0]
[6766,212,10630,1.0]
[7001,1085,54254,1.0]
[7001,1085,54273,1.0]
[7001,1085,54281,1.0]
[7001,1085,54285,1.0]
[7001,1085,54289,1.0]
[4977,21,1072,1.0]
[4977,23,1158,1.0]
[4977,27,1353,1.0]
[4977,27,1376,1.0]
[4977,29,1464,1.0]
[5497,81,4065,1.0]
[5497,84,4204,1.0]
[5497,85,4264,1.0]
[5497,87,4372,1.0]
[5497,88,4447,1.0]
[7051,77,3855,1.0]
[7051,77,3869,1.0]
[7051,77,3872,1.0]
[7051,77,3873,1.0]
[7051,77,3879,1.0]
[7051,77,3887,1.0]
[7051,77,3889,1.0]
[7017,1234,61709,1.0]
[7017,1234,61725,1.0]
[7017,1234,61732,1.0]
[7017,1234,61736,1.0]
[7017,1234,61737,1.0]
[7017,1234,61748,1.0]
[6664,78,3903,1.0]
[6664,82,4144,1.0]
[6664,83,4151,1.0]
[6664,84,4201,1.0]
[7704,11,561,1.0]
[7049,1557,77854,1.0]
[7049,1557,77858,1.0]
[7049,1557,77861,1.0]
[7049,1557,77870,1.0]
[6000,1,53,1.0]
[6000,1,62,1.0]
[6000,2,123,1.0]
[5377,0,26,1.0]
[5377,1,70,1.0]
[5377,2,101,1.0]
[5377,2,117,1.0]
[5377,2,143,1.0]
[5377,3,166,1.0]
[5377,5,291,1.0]
[5377,9,464,1.0]
[7010,638,31915,1.0]
[7010,638,31925,1.0]
[7010,638,31927,1.0]
[7010,638,31932,1.0]
[7010,638,31937,1.0]
[6205,103,5191,1.0]
[6205,106,5324,1.0]
[6205,106,5328,1.0]
[4975,95,4751,1.0]
[4975,98,4935,1.0]
[4975,101,5099,1.0]
[4975,104,5206,1.0]
[4975,104,5243,1.0]
[4975,105,5298,1.0]
[7014,2,113,1.0]
[7014,2,117,1.0]
[7014,2,126,1.0]
[7014,2,127,1.0]
[7014,2,137,1.0]
[7014,2,140,1.0]
[7014,2,146,1.0]
[7017,253,12652,1.0]
[7017,253,12655,1.0]
[7017,253,12659,1.0]
[7017,253,12696,1.0]
[7017,253,12700,1.0]
[5036,92,4646,1.0]
[5036,93,4658,1.0]
[5036,93,4687,1.0]
[5036,97,4885,1.0]
[7017,826,41305,1.0]
[7017,826,41306,1.0]
[7017,826,41308,1.0]
[7017,826,41315,1.0]
[7017,826,41329,1.0]
[7017,826,41341,1.0]
[7017,826,41345,1.0]
[7017,826,41348,1.0]
[7017,826,41350,1.0]
[7010,366,18328,1.0]
[7010,366,18330,1.0]
[7010,366,18335,1.0]
[7054,1616,80804,1.0]
[7054,1616,80809,1.0]
[7054,1616,80819,1.0]
[7001,527,26356,1.0]
[7001,527,26375,1.0]
[7001,527,26396,1.0]
[7001,527,26397,1.0]
[7054,1224,61201,1.0]
[7054,1224,61205,1.0]
[7054,1224,61226,1.0]
[7054,1224,61234,1.0]
[7054,1224,61243,1.0]
[7054,1224,61244,1.0]
[7054,1224,61245,1.0]
[6163,42,2116,1.0]
[7054,1003,50168,1.0]
[7054,1003,50177,1.0]
[7054,0,7,1.0]
[7054,0,12,1.0]
[7054,0,27,1.0]
[7054,0,48,1.0]
[6923,42,2134,1.0]
[6923,42,2138,1.0]
[6923,42,2143,1.0]
[6923,43,2158,1.0]
[6923,43,2196,1.0]
[6923,44,2206,1.0]
[6923,44,2214,1.0]
[6923,44,2215,1.0]
[6923,44,2249,1.0]
[6923,47,2354,1.0]
[6923,48,2418,1.0]
[6923,49,2489,1.0]
[6923,115,5755,1.0]
[6923,115,5775,1.0]
[6923,115,5776,1.0]
[6923,115,5782,1.0]
[6949,50,2504,1.0]
[6949,50,2527,1.0]
[6949,50,2528,1.0]
[6336,22,1139,1.0]
[6336,30,1502,1.0]
[6336,36,1801,1.0]
[5384,171,8576,1.0]
[5384,174,8714,1.0]
[5384,175,8792,1.0]
[5384,176,8828,1.0]
[5384,176,8840,1.0]
[5384,179,8980,1.0]
[5013,190,9525,1.0]
[5013,190,9528,1.0]
[5013,193,9659,1.0]
[5013,194,9715,1.0]
[5013,195,9773,1.0]
[5013,196,9850,1.0]
[5013,198,9926,1.0]
[5013,198,9933,1.0]
[5013,199,9955,1.0]
[5569,26,1332,1.0]
[5569,26,1344,1.0]
[5569,28,1406,1.0]
[5569,29,1477,1.0]
[6936,133,6670,1.0]
[6936,133,6676,1.0]
[6936,133,6698,1.0]
[6936,137,6870,1.0]
[6936,137,6877,1.0]
[6936,138,6908,1.0]
[6936,138,6939,1.0]
[6936,138,6945,1.0]
[6936,138,6950,1.0]
[6936,139,6953,1.0]
[6936,139,6965,1.0]
[6936,139,6976,1.0]
[6936,139,6992,1.0]
[6936,140,7028,1.0]
[6936,140,7040,1.0]
[6936,140,7044,1.0]
[6936,142,7129,1.0]
[6936,143,7183,1.0]
[6936,143,7184,1.0]
[6936,143,7199,1.0]
[6936,144,7221,1.0]
[7010,776,38810,1.0]
[7010,776,38815,1.0]
[7010,776,38823,1.0]
[7010,776,38830,1.0]
[7020,377,18862,1.0]
[7020,377,18865,1.0]
[7020,377,18887,1.0]
[7018,649,32458,1.0]
[7018,649,32489,1.0]
[7018,649,32492,1.0]
[6497,91,4581,1.0]
[6497,91,4589,1.0]
[6497,95,4771,1.0]
[6497,100,5009,1.0]
[6497,100,5025,1.0]
[6497,100,5031,1.0]
[7020,1400,70007,1.0]
[7020,1400,70036,1.0]
[7020,1400,70039,1.0]
[7020,1400,70043,1.0]
[6917,49,2497,1.0]
[6917,49,2499,1.0]
[6917,49,2500,1.0]
[6917,50,2535,1.0]
[6917,51,2589,1.0]
[6917,52,2624,1.0]
[6917,53,2654,1.0]
[7003,1052,52604,1.0]
[7003,1052,52626,1.0]
[7003,1052,52641,1.0]
[7003,1052,52642,1.0]
[7003,1052,52644,1.0]
[7010,364,18210,1.0]
[7010,364,18220,1.0]
[7010,364,18224,1.0]
[7010,364,18227,1.0]
[7010,364,18230,1.0]
[7010,364,18235,1.0]
[7059,62,3148,1.0]
[7010,122,6103,1.0]
[7010,122,6127,1.0]
[7010,122,6136,1.0]
[7010,122,6144,1.0]
[7010,122,6145,1.0]
[7010,122,6146,1.0]
[7054,190,9503,1.0]
[7054,190,9507,1.0]
[7054,190,9508,1.0]
[7054,190,9518,1.0]
[7054,190,9528,1.0]
[7054,190,9530,1.0]
[7627,122,6145,1.0]
[7627,125,6264,1.0]
[7627,127,6352,1.0]
[7627,127,6378,1.0]
[7008,504,25203,1.0]
[7008,504,25207,1.0]
[7008,504,25211,1.0]
[7008,504,25215,1.0]
[7008,504,25228,1.0]
[7008,504,25247,1.0]
[6058,2,137,1.0]
[6058,15,780,1.0]
[6058,17,851,1.0]
[6058,19,976,1.0]
[6058,19,981,1.0]
[6534,21,1090,1.0]
[6534,25,1277,1.0]
[6534,25,1295,1.0]
[6534,25,1299,1.0]
[6534,27,1357,1.0]
[6534,27,1392,1.0]
[7557,136,6809,1.0]
[7020,1200,60020,1.0]
[7020,1200,60021,1.0]
[7020,1200,60024,1.0]
[7020,1200,60030,1.0]
[6773,93,4672,1.0]
[7001,619,30951,1.0]
[7001,619,30971,1.0]
[7001,619,30989,1.0]
[7001,619,30992,1.0]
[7001,619,30994,1.0]
[7014,1179,58956,1.0]
[7014,1179,58965,1.0]
[7014,1179,58969,1.0]
[7014,1179,58971,1.0]
[7014,1179,58975,1.0]
[7014,1179,58977,1.0]
[7014,1179,58992,1.0]
[7003,761,38055,1.0]
[7003,761,38059,1.0]
[7003,761,38060,1.0]
[7003,761,38063,1.0]
[7003,761,38081,1.0]
[7003,761,38097,1.0]
[7010,194,9710,1.0]
[7010,194,9713,1.0]
[7010,194,9717,1.0]
[7010,194,9722,1.0]
[7010,194,9723,1.0]
[7010,194,9724,1.0]
[7010,194,9726,1.0]
[7010,194,9736,1.0]
[7010,194,9738,1.0]
[7010,194,9746,1.0]
[7010,194,9750,1.0]
[7017,677,33851,1.0]
[7017,677,33864,1.0]
[7017,677,33869,1.0]
[7017,677,33879,1.0]
[7017,677,33887,1.0]
[7049,2022,101102,1.0]
[7049,2022,101103,1.0]
[7049,2022,101119,1.0]
[7049,2022,101131,1.0]
[7049,2022,101143,1.0]
[7012,144,7215,1.0]
[7012,144,7220,1.0]
[7012,144,7221,1.0]
[7012,144,7246,1.0]
[6885,71,3577,1.0]
[6885,71,3596,1.0]
[6885,72,3625,1.0]
[7020,1907,95351,1.0]
[7020,1907,95357,1.0]
[7020,1907,95360,1.0]
[7020,1907,95362,1.0]
[7020,1907,95377,1.0]
[7020,1907,95392,1.0]
[7020,1907,95396,1.0]
[6011,52,2645,1.0]
[6011,56,2822,1.0]
[6011,56,2838,1.0]
[6011,63,3160,1.0]
[6011,63,3185,1.0]
[6011,63,3194,1.0]
[7054,1887,94366,1.0]
[7054,1887,94369,1.0]
[7054,1887,94380,1.0]
[7054,1887,94382,1.0]
[7054,1887,94395,1.0]
[7049,1828,91407,1.0]
[7049,1828,91431,1.0]
[7049,1828,91434,1.0]
[7026,865,43265,1.0]
[7026,865,43286,1.0]
[7026,865,43287,1.0]
[7026,865,43288,1.0]
[7026,865,43292,1.0]
[7026,865,43294,1.0]
[5574,34,1705,1.0]
[5574,34,1712,1.0]
[5574,35,1796,1.0]
[5574,39,1967,1.0]
[5574,39,1970,1.0]
[5418,157,7880,1.0]
[5418,157,7886,1.0]
[5418,158,7933,1.0]
[5418,159,7969,1.0]
[5418,161,8058,1.0]
[5418,162,8146,1.0]
[5418,165,8264,1.0]
[7513,227,11397,1.0]
[7023,1425,71252,1.0]
[7023,1425,71258,1.0]
[7023,1425,71260,1.0]
[7023,1425,71263,1.0]
[7023,1425,71276,1.0]
[7023,1425,71282,1.0]
[7023,1425,71290,1.0]
[7023,1425,71295,1.0]
[7023,1425,71298,1.0]
[7023,1425,71299,1.0]
[7010,984,49207,1.0]
[7010,984,49209,1.0]
[7010,984,49219,1.0]
[7010,984,49223,1.0]
[7010,984,49237,1.0]
[7010,984,49238,1.0]
[7023,614,30708,1.0]
[7023,614,30714,1.0]
[7023,614,30726,1.0]
[7023,614,30728,1.0]
[7023,614,30729,1.0]
[7023,614,30732,1.0]
[7023,614,30735,1.0]
[6344,56,2840,1.0]
[6344,58,2931,1.0]
[6344,64,3211,1.0]
[6344,65,3279,1.0]
[6344,65,3280,1.0]
[7001,1158,57902,1.0]
[7001,1158,57917,1.0]
[7001,1158,57922,1.0]
[7001,1158,57936,1.0]
[7001,1158,57938,1.0]
[6628,11,572,1.0]
[6628,14,733,1.0]
[6628,15,765,1.0]
[6628,15,783,1.0]
[6628,16,803,1.0]
[6628,16,805,1.0]
[6628,17,888,1.0]
[6628,19,979,1.0]
[5090,41,2063,1.0]
[5090,44,2207,1.0]
[5090,47,2369,1.0]
[5090,47,2370,1.0]
[6100,115,5784,1.0]
[6162,205,10270,1.0]
[7003,528,26401,1.0]
[7003,528,26417,1.0]
[7003,528,26430,1.0]
[7003,528,26435,1.0]
[7003,528,26447,1.0]
[7026,730,36502,1.0]
[7026,730,36508,1.0]
[7026,730,36512,1.0]
[7026,730,36515,1.0]
[7026,730,36521,1.0]
[7026,730,36529,1.0]
[7026,730,36530,1.0]
[7026,730,36533,1.0]
[7026,730,36534,1.0]
[7026,730,36537,1.0]
[7026,730,36538,1.0]
[7026,730,36548,1.0]
[7026,730,36550,1.0]
[5337,103,5179,1.0]
[5337,103,5198,1.0]
[5337,104,5217,1.0]
[5337,105,5262,1.0]
[5337,105,5275,1.0]
[5337,106,5324,1.0]
[5337,106,5347,1.0]
[5337,108,5429,1.0]
[7055,677,33851,1.0]
[7055,677,33853,1.0]
[7055,677,33863,1.0]
[7055,677,33878,1.0]
[7055,677,33891,1.0]
[7055,677,33892,1.0]
[7055,677,33897,1.0]
[7018,554,27712,1.0]
[7018,554,27724,1.0]
[7018,554,27733,1.0]
[7018,554,27736,1.0]
[7004,545,27274,1.0]
[7004,545,27283,1.0]
[7004,545,27284,1.0]
[7004,545,27286,1.0]
[7004,545,27287,1.0]
[7004,545,27290,1.0]
[7004,545,27293,1.0]
[5328,11,559,1.0]
[5328,15,767,1.0]
[5328,18,927,1.0]
[5328,19,985,1.0]
[7003,1082,54102,1.0]
[7003,1082,54111,1.0]
[7003,1082,54115,1.0]
[7003,1082,54120,1.0]
[7003,1082,54122,1.0]
[7003,1082,54141,1.0]
[7003,1082,54149,1.0]
[7016,361,18052,1.0]
[7016,361,18056,1.0]
[7016,361,18059,1.0]
[7016,361,18061,1.0]
[7016,361,18067,1.0]
[7016,361,18070,1.0]
[7016,361,18071,1.0]
[7016,361,18080,1.0]
[7016,361,18087,1.0]
[7017,21,1060,1.0]
[7017,21,1076,1.0]
[7017,21,1077,1.0]
[7017,21,1084,1.0]
[7017,21,1087,1.0]
[7017,21,1092,1.0]
[7017,21,1094,1.0]
[7017,21,1097,1.0]
[7017,605,30256,1.0]
[7017,605,30261,1.0]
[7017,605,30265,1.0]
[7017,605,30271,1.0]
[7017,605,30284,1.0]
[7017,605,30286,1.0]
[7017,605,30287,1.0]
[7017,605,30292,1.0]
[7004,449,22453,1.0]
[7004,449,22476,1.0]
[7004,449,22480,1.0]
[7004,449,22483,1.0]
[7004,449,22488,1.0]
[6696,46,2313,1.0]
[6696,46,2318,1.0]
[5587,1,58,1.0]
[5587,1,77,1.0]
[5587,5,256,1.0]
[5587,5,267,1.0]
[5587,6,328,1.0]
[5587,7,383,1.0]
[5587,9,479,1.0]
[5587,9,480,1.0]
[5977,169,8500,1.0]
[5977,172,8648,1.0]
[5977,176,8829,1.0]
[5977,177,8864,1.0]
[5977,178,8942,1.0]
[5977,180,9023,1.0]
[5977,180,9035,1.0]
[5977,184,9201,1.0]
[6089,6,301,1.0]
[6089,6,311,1.0]
[7012,156,7801,1.0]
[7012,156,7810,1.0]
[7012,156,7816,1.0]
[7012,156,7831,1.0]
[7012,156,7836,1.0]
[7403,64,3222,1.0]
[7403,70,3529,1.0]
[7403,71,3578,1.0]
[7014,1557,77852,1.0]
[7014,1557,77853,1.0]
[7014,1557,77854,1.0]
[7014,1557,77861,1.0]
[7014,1557,77862,1.0]
[7014,1557,77877,1.0]
[7014,1557,77880,1.0]
[7014,1557,77882,1.0]
[7014,1557,77886,1.0]
[7014,1557,77887,1.0]
[7014,1557,77888,1.0]
[6438,0,5,1.0]
[6438,4,232,1.0]
[6438,4,245,1.0]
[5055,3,161,1.0]
[7025,561,28066,1.0]
[7025,561,28076,1.0]
[7025,561,28094,1.0]
[7025,561,28099,1.0]
[7018,89,4460,1.0]
[7018,89,4488,1.0]
[7018,89,4491,1.0]
[7018,89,4492,1.0]
[7018,89,4499,1.0]
[7021,470,23512,1.0]
[7021,470,23513,1.0]
[7021,470,23517,1.0]
[7021,470,23524,1.0]
[7021,470,23531,1.0]
[7021,470,23532,1.0]
[7021,470,23536,1.0]
[7021,470,23537,1.0]
[7021,470,23544,1.0]
[7007,91,4553,1.0]
[7007,91,4558,1.0]
[7007,91,4566,1.0]
[7007,91,4569,1.0]
[7007,91,4589,1.0]
[4977,33,1662,1.0]
[4977,33,1668,1.0]
[4977,39,1957,1.0]
[4977,40,2001,1.0]
[7054,886,44306,1.0]
[7054,886,44311,1.0]
