[run,subrun,event,newhaspi0]
[15715,170,8536,1.0]
[15715,170,8547,1.0]
[15715,82,4117,1.0]
[15715,168,8409,1.0]
[15715,168,8417,1.0]
[15715,179,8961,1.0]
[14332,51,2557,1.0]
[15719,3,179,1.0]
[15721,6,337,1.0]
[15722,19,957,1.0]
[15722,41,2065,1.0]
[15722,41,2095,1.0]
[15722,91,4577,1.0]
[15722,103,5178,1.0]
[15722,187,9371,1.0]
[15722,68,3404,1.0]
[15722,68,3426,1.0]
[15722,71,3570,1.0]
[15722,71,3578,1.0]
[15722,145,7261,1.0]
[15722,145,7283,1.0]
[15722,59,2995,1.0]
[15722,51,2594,1.0]
[15722,117,5867,1.0]
[15722,138,6910,1.0]
[15722,138,6919,1.0]
[15722,138,6940,1.0]
[15722,138,6946,1.0]
[15722,140,7033,1.0]
[15722,9,462,1.0]
[15722,18,901,1.0]
[15722,25,1296,1.0]
[15722,63,3196,1.0]
[15722,74,3736,1.0]
[15722,114,5743,1.0]
[15722,141,7064,1.0]
[15722,141,7072,1.0]
[15722,186,9324,1.0]
[15722,26,1350,1.0]
[15722,78,3906,1.0]
[15722,78,3948,1.0]
[15722,127,6375,1.0]
[15722,127,6390,1.0]
[14334,41,2081,1.0]
[14334,41,2087,1.0]
[14334,41,2097,1.0]
[14334,45,2273,1.0]
[14334,84,4202,1.0]
[14334,84,4222,1.0]
[15722,90,4504,1.0]
[15722,90,4550,1.0]
[15722,192,9621,1.0]
[15722,192,9624,1.0]
[15722,192,9626,1.0]
[15722,192,9634,1.0]
[15722,4,209,1.0]
[15722,4,215,1.0]
[15722,4,237,1.0]
[15722,23,1156,1.0]
[15722,69,3454,1.0]
[15722,69,3455,1.0]
[15722,69,3457,1.0]
[15722,69,3466,1.0]
[15722,69,3485,1.0]
[15722,69,3499,1.0]
[15722,110,5508,1.0]
[15722,110,5509,1.0]
[15722,184,9213,1.0]
[15722,67,3352,1.0]
[15722,67,3354,1.0]
[15722,93,4656,1.0]
[15722,93,4657,1.0]
[15722,93,4667,1.0]
[15722,93,4683,1.0]
[15722,93,4697,1.0]
[15722,99,4964,1.0]
[15722,161,8067,1.0]
[15722,161,8080,1.0]
[15730,11,552,1.0]
[15730,11,563,1.0]
[15730,12,618,1.0]
[15730,12,629,1.0]
[15733,8,424,1.0]
[15733,8,425,1.0]
[15733,8,448,1.0]
[15751,12,606,1.0]
[15751,12,607,1.0]
[15751,12,646,1.0]
[15751,20,1029,1.0]
[15751,20,1039,1.0]
[15751,20,1042,1.0]
[15751,22,1104,1.0]
[15751,22,1111,1.0]
[15751,22,1142,1.0]
[15751,57,2890,1.0]
[15762,105,5271,1.0]
[15762,112,5628,1.0]
[15762,112,5638,1.0]
[15762,241,12060,1.0]
[15762,241,12071,1.0]
[15762,241,12092,1.0]
[15762,366,18322,1.0]
[15762,318,15928,1.0]
[15762,7,400,1.0]
[15762,28,1449,1.0]
[15762,227,11375,1.0]
[15762,307,15384,1.0]
[15762,307,15386,1.0]
[14334,81,4073,1.0]
[14334,86,4314,1.0]
[14334,86,4316,1.0]
[14334,86,4325,1.0]
[15762,0,49,1.0]
[15762,34,1735,1.0]
[15762,34,1738,1.0]
[15762,163,8179,1.0]
[15762,196,9814,1.0]
[15762,196,9835,1.0]
[15762,329,16458,1.0]
[15762,30,1518,1.0]
[15762,30,1546,1.0]
[15762,125,6257,1.0]
[15762,125,6263,1.0]
[15762,192,9601,1.0]
[15762,192,9602,1.0]
[15762,170,8519,1.0]
[15762,215,10772,1.0]
[15762,270,13541,1.0]
[15766,42,2120,1.0]
[15766,42,2121,1.0]
[15766,42,2147,1.0]
[15766,8,417,1.0]
[15766,8,423,1.0]
[15766,9,483,1.0]
[15766,16,803,1.0]
[15766,19,953,1.0]
[15766,19,960,1.0]
[15766,23,1174,1.0]
[15766,23,1178,1.0]
[15767,9,468,1.0]
[15767,9,481,1.0]
[15767,39,1990,1.0]
[15767,55,2773,1.0]
[15767,60,3021,1.0]
[15767,60,3022,1.0]
[15767,60,3029,1.0]
[15767,60,3045,1.0]
[15771,7,364,1.0]
[15771,7,379,1.0]
[15771,19,988,1.0]
[15771,35,1764,1.0]
[15771,35,1769,1.0]
[15771,36,1840,1.0]
[15771,36,1850,1.0]
[15774,481,24055,1.0]
[15774,481,24071,1.0]
[15774,488,24414,1.0]
[15774,488,24435,1.0]
[15774,488,24444,1.0]
[15774,118,5915,1.0]
[15774,172,8616,1.0]
[15774,172,8631,1.0]
[15774,172,8645,1.0]
[15774,177,8851,1.0]
[15774,177,8866,1.0]
[15774,177,8900,1.0]
[15774,218,10903,1.0]
[15774,218,10933,1.0]
[15774,81,4074,1.0]
[15774,81,4080,1.0]
[15774,141,7081,1.0]
[15774,141,7086,1.0]
[15774,445,22255,1.0]
[15774,471,23564,1.0]
[15774,471,23572,1.0]
[15774,471,23576,1.0]
[14334,11,568,1.0]
[14334,106,5311,1.0]
[15778,21,1058,1.0]
[15778,32,1635,1.0]
[15778,68,3423,1.0]
[15778,68,3448,1.0]
[15778,85,4255,1.0]
[15778,85,4281,1.0]
[15778,85,4289,1.0]
[15778,85,4295,1.0]
[15778,60,3007,1.0]
[15778,179,8954,1.0]
[15778,179,8976,1.0]
[15778,179,8980,1.0]
[15778,186,9303,1.0]
[15778,186,9305,1.0]
[15778,186,9327,1.0]
[15778,186,9333,1.0]
[15778,198,9905,1.0]
[15778,96,4809,1.0]
[15778,96,4814,1.0]
[15778,96,4817,1.0]
[15778,137,6867,1.0]
[15778,91,4594,1.0]
[15778,176,8841,1.0]
[15778,176,8845,1.0]
[15778,182,9146,1.0]
[15778,6,308,1.0]
[15778,6,313,1.0]
[15778,6,328,1.0]
[15778,167,8366,1.0]
[15778,167,8371,1.0]
[15778,167,8380,1.0]
[15778,190,9501,1.0]
[15778,4,203,1.0]
[15778,4,225,1.0]
[15778,4,229,1.0]
[15778,40,2023,1.0]
[15778,40,2042,1.0]
[15778,52,2605,1.0]
[15778,52,2617,1.0]
[15778,52,2619,1.0]
[15778,52,2649,1.0]
[15778,117,5866,1.0]
[15778,117,5882,1.0]
[15779,26,1317,1.0]
[15779,54,2714,1.0]
[15779,54,2746,1.0]
[15779,61,3081,1.0]
[15779,15,763,1.0]
[15779,15,778,1.0]
[15779,37,1897,1.0]
[15779,60,3043,1.0]
[15779,60,3050,1.0]
[15779,57,2863,1.0]
[15779,63,3179,1.0]
[15779,63,3187,1.0]
[14334,55,2780,1.0]
[14334,55,2799,1.0]
[14334,101,5100,1.0]
[15779,1,63,1.0]
[15779,1,81,1.0]
[15779,1,88,1.0]
[15779,35,1766,1.0]
[15779,35,1789,1.0]
[15780,78,3916,1.0]
[15780,78,3917,1.0]
[15780,78,3947,1.0]
[15780,84,4207,1.0]
[15780,84,4219,1.0]
[15780,165,8283,1.0]
[15780,194,9706,1.0]
[15780,3,161,1.0]
[15780,3,165,1.0]
[15780,3,196,1.0]
[15780,41,2083,1.0]
[15780,41,2092,1.0]
[15780,77,3883,1.0]
[15780,83,4183,1.0]
[15780,35,1793,1.0]
[15780,112,5612,1.0]
[15780,112,5614,1.0]
[15780,112,5628,1.0]
[15780,1,52,1.0]
[15780,1,94,1.0]
[15780,69,3462,1.0]
[15780,146,7333,1.0]
[15780,185,9283,1.0]
[15780,185,9284,1.0]
[15780,185,9289,1.0]
[15783,52,2629,1.0]
[15783,62,3101,1.0]
[15783,62,3150,1.0]
[15783,98,4913,1.0]
[15783,98,4943,1.0]
[15783,98,4945,1.0]
[15783,178,8907,1.0]
[15783,58,2917,1.0]
[15783,58,2926,1.0]
[15783,58,2934,1.0]
[15783,179,8956,1.0]
[15783,179,8976,1.0]
[15783,287,14366,1.0]
[15783,287,14367,1.0]
[15783,287,14379,1.0]
[15783,50,2508,1.0]
[15783,50,2544,1.0]
[15783,212,10602,1.0]
[15783,212,10630,1.0]
[15783,229,11460,1.0]
[15783,229,11489,1.0]
[15783,229,11491,1.0]
[15783,264,13238,1.0]
[15783,120,6042,1.0]
[15783,172,8647,1.0]
[15783,207,10361,1.0]
[15783,327,16374,1.0]
[15783,327,16392,1.0]
[15783,327,16396,1.0]
[15783,4,206,1.0]
[15783,4,223,1.0]
[15783,4,227,1.0]
[15783,4,229,1.0]
[15783,254,12716,1.0]
[15783,292,14625,1.0]
[15783,292,14641,1.0]
[14335,13,672,1.0]
[14335,13,689,1.0]
[14335,270,13521,1.0]
[14335,271,13568,1.0]
[15783,256,12809,1.0]
[15783,256,12814,1.0]
[15783,256,12822,1.0]
[15783,256,12828,1.0]
[15783,256,12831,1.0]
[15783,260,13045,1.0]
[15783,306,15342,1.0]
[15783,385,19272,1.0]
[15783,385,19289,1.0]
[15783,36,1827,1.0]
[15783,36,1833,1.0]
[15783,43,2151,1.0]
[15783,43,2191,1.0]
[15783,186,9302,1.0]
[15783,186,9345,1.0]
[15783,298,14915,1.0]
[15783,307,15354,1.0]
[15783,307,15365,1.0]
[15783,169,8472,1.0]
[15783,169,8483,1.0]
[15783,169,8489,1.0]
[15783,169,8495,1.0]
[15783,169,8499,1.0]
[15783,300,15017,1.0]
[15783,300,15019,1.0]
[15783,300,15045,1.0]
[15783,300,15046,1.0]
[15783,411,20570,1.0]
[15783,411,20584,1.0]
[15783,165,8266,1.0]
[15783,165,8292,1.0]
[15783,379,18962,1.0]
[15783,379,18966,1.0]
[15783,379,18988,1.0]
[15783,161,8082,1.0]
[15783,299,14970,1.0]
[15783,299,14998,1.0]
[15783,330,16541,1.0]
[15783,330,16545,1.0]
[15783,351,17553,1.0]
[15783,351,17578,1.0]
[15785,19,954,1.0]
[15785,19,962,1.0]
[15785,19,972,1.0]
[15785,87,4359,1.0]
[15785,87,4375,1.0]
[15785,96,4833,1.0]
[15785,114,5722,1.0]
[15785,114,5727,1.0]
[15785,114,5746,1.0]
[15785,31,1587,1.0]
[15785,54,2719,1.0]
[15785,54,2732,1.0]
[15785,83,4152,1.0]
[15785,83,4166,1.0]
[15785,83,4176,1.0]
[15785,237,11887,1.0]
[15785,304,15228,1.0]
[15785,304,15236,1.0]
[15785,25,1279,1.0]
[15785,25,1291,1.0]
[15785,25,1298,1.0]
[15785,142,7125,1.0]
[15785,142,7129,1.0]
[15785,142,7147,1.0]
[15785,307,15363,1.0]
[15785,307,15383,1.0]
[15785,205,10266,1.0]
[15785,205,10284,1.0]
[15785,205,10294,1.0]
[15785,226,11341,1.0]
[15785,282,14108,1.0]
[15785,282,14110,1.0]
[15785,282,14117,1.0]
[15785,282,14147,1.0]
[14335,9,466,1.0]
[14335,9,469,1.0]
[14335,120,6043,1.0]
[14335,120,6048,1.0]
[15789,54,2729,1.0]
[15789,60,3014,1.0]
[15789,60,3039,1.0]
[15789,70,3542,1.0]
[15789,72,3619,1.0]
[15789,72,3630,1.0]
[15789,72,3650,1.0]
[15790,13,663,1.0]
[15790,13,672,1.0]
[15790,13,689,1.0]
[15790,30,1528,1.0]
[15790,59,2962,1.0]
[15790,59,2983,1.0]
[15790,72,3615,1.0]
[15790,1,55,1.0]
[15790,1,70,1.0]
[15790,1,73,1.0]
[15790,1,74,1.0]
[15790,25,1252,1.0]
[15790,43,2195,1.0]
[15790,46,2312,1.0]
[15790,46,2319,1.0]
[15790,46,2324,1.0]
[15790,46,2329,1.0]
[15790,57,2894,1.0]
[15790,2,115,1.0]
[15790,74,3710,1.0]
[15790,75,3771,1.0]
[15790,75,3774,1.0]
[15790,75,3778,1.0]
[15790,75,3783,1.0]
[15790,81,4075,1.0]
[15790,81,4084,1.0]
[15790,55,2753,1.0]
[15790,55,2781,1.0]
[15790,55,2787,1.0]
[15790,55,2791,1.0]
[15790,60,3004,1.0]
[15790,60,3034,1.0]
[15790,60,3040,1.0]
[15790,65,3270,1.0]
[15790,80,4007,1.0]
[15792,74,3704,1.0]
[15792,74,3739,1.0]
[15792,120,6036,1.0]
[15792,171,8585,1.0]
[15792,171,8594,1.0]
[15792,206,10327,1.0]
[15792,75,3778,1.0]
[15792,75,3792,1.0]
[15792,124,6207,1.0]
[15792,147,7400,1.0]
[15792,166,8315,1.0]
[15792,166,8325,1.0]
[15792,166,8335,1.0]
[15794,1,56,1.0]
[15794,1,60,1.0]
[15794,1,62,1.0]
[15794,3,189,1.0]
[15794,53,2695,1.0]
[15794,141,7073,1.0]
[15794,173,8666,1.0]
[15794,173,8681,1.0]
[15794,6,305,1.0]
[15794,61,3094,1.0]
[15794,132,6611,1.0]
[15794,132,6639,1.0]
[15794,147,7379,1.0]
[15794,167,8381,1.0]
[14335,72,3634,1.0]
[14335,286,14313,1.0]
[15794,4,250,1.0]
[15794,135,6757,1.0]
[15794,135,6764,1.0]
[15794,135,6771,1.0]
[15794,210,10539,1.0]
[15794,20,1017,1.0]
[15794,20,1031,1.0]
[15794,20,1034,1.0]
[15794,142,7146,1.0]
[15794,156,7808,1.0]
[15794,156,7826,1.0]
[15794,156,7849,1.0]
[15794,181,9080,1.0]
[15794,32,1623,1.0]
[15794,32,1633,1.0]
[15794,34,1719,1.0]
[15794,34,1743,1.0]
[15794,151,7572,1.0]
[15794,151,7579,1.0]
[15794,151,7597,1.0]
[15794,151,7599,1.0]
[15794,93,4675,1.0]
[15794,93,4697,1.0]
[15794,93,4698,1.0]
[15794,220,11004,1.0]
[15794,220,11025,1.0]
[15794,40,2002,1.0]
[15794,40,2025,1.0]
[15794,40,2026,1.0]
[15794,40,2033,1.0]
[15794,105,5295,1.0]
[15794,149,7465,1.0]
[15794,149,7466,1.0]
[15794,162,8111,1.0]
[15799,117,5854,1.0]
[15799,117,5876,1.0]
[15799,128,6406,1.0]
[15799,175,8757,1.0]
[15799,175,8771,1.0]
[15799,210,10521,1.0]
[15799,210,10523,1.0]
[15799,228,11406,1.0]
[15799,228,11445,1.0]
[15799,238,11927,1.0]
[15799,24,1227,1.0]
[15799,121,6061,1.0]
[15799,121,6092,1.0]
[15799,253,12679,1.0]
[15799,253,12696,1.0]
[15799,257,12858,1.0]
[15799,60,3009,1.0]
[15799,5,266,1.0]
[15799,5,277,1.0]
[15799,5,293,1.0]
[15799,36,1812,1.0]
[15799,36,1822,1.0]
[15799,123,6161,1.0]
[15799,168,8405,1.0]
[15799,168,8432,1.0]
[15799,168,8441,1.0]
[15799,234,11701,1.0]
[15799,239,11979,1.0]
[15799,239,11983,1.0]
[15799,239,11988,1.0]
[15799,256,12801,1.0]
[15799,256,12811,1.0]
[15799,256,12826,1.0]
[14335,32,1639,1.0]
[14335,153,7671,1.0]
[14335,153,7693,1.0]
[14335,169,8478,1.0]
[14335,177,8867,1.0]
[14335,207,10397,1.0]
[14335,243,12185,1.0]
[15799,87,4365,1.0]
[15799,87,4371,1.0]
[15799,87,4374,1.0]
[15799,99,4979,1.0]
[15799,99,4991,1.0]
[15799,116,5827,1.0]
[15799,185,9277,1.0]
[15799,185,9291,1.0]
[15799,23,1155,1.0]
[15799,23,1160,1.0]
[15799,39,1991,1.0]
[15799,163,8154,1.0]
[15799,169,8479,1.0]
[15799,169,8481,1.0]
[15799,27,1358,1.0]
[15799,199,9956,1.0]
[15799,199,9958,1.0]
[15799,199,9960,1.0]
[15799,199,9974,1.0]
[15799,227,11383,1.0]
[15799,2,119,1.0]
[15799,2,121,1.0]
[15799,105,5296,1.0]
[15799,120,6022,1.0]
[15799,120,6030,1.0]
[15800,91,4570,1.0]
[15800,91,4600,1.0]
[15800,156,7805,1.0]
[15800,156,7823,1.0]
[15800,158,7915,1.0]
[15800,186,9319,1.0]
[15800,186,9326,1.0]
[15800,224,11212,1.0]
[15800,224,11249,1.0]
[15800,22,1128,1.0]
[15800,22,1130,1.0]
[15800,22,1134,1.0]
[15800,22,1136,1.0]
[15800,26,1347,1.0]
[15800,175,8771,1.0]
[15800,213,10691,1.0]
[15800,227,11386,1.0]
[15800,29,1470,1.0]
[15800,62,3127,1.0]
[15800,62,3139,1.0]
[15800,87,4378,1.0]
[15800,87,4392,1.0]
[15800,118,5901,1.0]
[15800,17,860,1.0]
[15800,30,1525,1.0]
[15800,42,2113,1.0]
[15800,42,2132,1.0]
[15800,238,11913,1.0]
[15800,238,11943,1.0]
[15800,93,4695,1.0]
[15800,260,13011,1.0]
[15800,260,13034,1.0]
[15800,260,13040,1.0]
[15800,260,13042,1.0]
[15800,260,13050,1.0]
[15800,272,13610,1.0]
[15800,277,13887,1.0]
[15800,277,13888,1.0]
[15800,38,1920,1.0]
[15800,71,3551,1.0]
[15800,71,3599,1.0]
[15800,267,13369,1.0]
[14135,60,3036,1.0]
[14135,60,3042,1.0]
[14335,170,8534,1.0]
[14335,288,14405,1.0]
[15800,270,13509,1.0]
[15800,270,13534,1.0]
[15800,282,14103,1.0]
[15800,282,14105,1.0]
[15800,282,14113,1.0]
[15800,28,1407,1.0]
[15800,28,1444,1.0]
[15800,144,7208,1.0]
[15800,170,8526,1.0]
[15800,241,12055,1.0]
[15800,241,12056,1.0]
[15801,127,6372,1.0]
[15801,127,6374,1.0]
[15801,127,6380,1.0]
[15801,127,6391,1.0]
[15801,127,6394,1.0]
[15801,258,12932,1.0]
[15801,333,16671,1.0]
[15801,333,16684,1.0]
[15801,333,16697,1.0]
[15801,394,19709,1.0]
[15801,53,2654,1.0]
[15801,53,2674,1.0]
[15801,53,2685,1.0]
[15801,111,5581,1.0]
[15801,393,19669,1.0]
[15801,447,22374,1.0]
[15801,447,22396,1.0]
[15801,94,4715,1.0]
[15801,94,4725,1.0]
[15801,117,5855,1.0]
[15801,117,5874,1.0]
[15801,117,5892,1.0]
[15801,317,15868,1.0]
[15801,317,15871,1.0]
[15801,471,23594,1.0]
[15801,502,25142,1.0]
[15801,129,6476,1.0]
[15801,129,6491,1.0]
[15801,412,20611,1.0]
[15801,412,20631,1.0]
[15801,412,20646,1.0]
[15801,472,23650,1.0]
[15801,499,24984,1.0]
[15801,170,8547,1.0]
[15801,170,8549,1.0]
[15801,211,10580,1.0]
[15801,361,18072,1.0]
[15801,405,20259,1.0]
[15801,405,20269,1.0]
[15801,443,22161,1.0]
[15801,443,22174,1.0]
[15801,7,393,1.0]
[15801,386,19337,1.0]
[15801,386,19345,1.0]
[15801,490,24533,1.0]
[15801,490,24550,1.0]
[15801,511,25555,1.0]
[15801,101,5057,1.0]
[15801,230,11534,1.0]
[15801,234,11722,1.0]
[15801,234,11740,1.0]
[15801,272,13626,1.0]
[15801,272,13632,1.0]
[15801,272,13635,1.0]
[15801,5,251,1.0]
[15801,5,268,1.0]
[15801,213,10676,1.0]
[15801,220,11004,1.0]
[15801,220,11010,1.0]
[15801,220,11042,1.0]
[15801,256,12804,1.0]
[15801,256,12822,1.0]
[15801,256,12824,1.0]
[14335,113,5662,1.0]
[14335,113,5680,1.0]
[14335,173,8667,1.0]
[14335,173,8679,1.0]
[14335,173,8686,1.0]
[14335,197,9867,1.0]
[15801,73,3653,1.0]
[15801,73,3693,1.0]
[15801,122,6126,1.0]
[15801,122,6131,1.0]
[15801,329,16458,1.0]
[15801,329,16484,1.0]
[15801,357,17871,1.0]
[15801,56,2814,1.0]
[15801,56,2840,1.0]
[15801,266,13306,1.0]
[15801,266,13333,1.0]
[15801,130,6522,1.0]
[15801,130,6545,1.0]
[15801,349,17454,1.0]
[15801,349,17467,1.0]
[15801,349,17476,1.0]
[15801,349,17485,1.0]
[15801,424,21201,1.0]
[15801,424,21208,1.0]
[15801,424,21229,1.0]
[15801,424,21237,1.0]
[15801,118,5919,1.0]
[15801,118,5948,1.0]
[15801,224,11201,1.0]
[15801,224,11217,1.0]
[15801,228,11404,1.0]
[15801,228,11407,1.0]
[15801,431,21563,1.0]
[15801,135,6753,1.0]
[15801,135,6781,1.0]
[15801,135,6796,1.0]
[15801,515,25774,1.0]
[15803,100,5013,1.0]
[15803,101,5070,1.0]
[15803,101,5086,1.0]
[15803,23,1174,1.0]
[15803,23,1187,1.0]
[15803,72,3618,1.0]
[15803,93,4687,1.0]
[15803,94,4707,1.0]
[15803,17,896,1.0]
[15803,30,1511,1.0]
[15803,30,1544,1.0]
[15803,58,2929,1.0]
[15803,58,2930,1.0]
[15803,58,2940,1.0]
[15803,58,2950,1.0]
[15805,3,195,1.0]
[15805,5,273,1.0]
[15805,11,583,1.0]
[15805,11,593,1.0]
[15805,14,701,1.0]
[15805,18,901,1.0]
[15805,30,1519,1.0]
[15805,30,1535,1.0]
[15805,30,1550,1.0]
[15805,23,1159,1.0]
[15805,41,2068,1.0]
[14335,290,14545,1.0]
[14335,303,15155,1.0]
[14335,303,15161,1.0]
[14335,303,15162,1.0]
[15806,37,1861,1.0]
[15806,37,1892,1.0]
[15806,37,1897,1.0]
[15806,37,1900,1.0]
[15806,100,5012,1.0]
[15806,100,5043,1.0]
[15806,124,6212,1.0]
[15806,124,6218,1.0]
[15808,27,1386,1.0]
[15808,27,1397,1.0]
[15808,43,2162,1.0]
[15808,43,2168,1.0]
[15808,43,2178,1.0]
[15808,43,2193,1.0]
[15808,43,2195,1.0]
[15808,81,4051,1.0]
[15808,81,4073,1.0]
[15808,81,4097,1.0]
[15808,83,4189,1.0]
[15808,95,4755,1.0]
[15808,95,4760,1.0]
[15808,95,4786,1.0]
[15808,95,4793,1.0]
[15808,10,518,1.0]
[15808,10,531,1.0]
[15808,28,1441,1.0]
[15808,53,2659,1.0]
[15808,53,2666,1.0]
[15808,91,4554,1.0]
[15808,2,121,1.0]
[15808,2,130,1.0]
[15808,2,148,1.0]
[15808,2,149,1.0]
[15808,26,1321,1.0]
[15808,26,1322,1.0]
[15808,26,1348,1.0]
[15808,66,3301,1.0]
[15808,66,3315,1.0]
[15808,66,3342,1.0]
[15808,66,3343,1.0]
[15808,102,5119,1.0]
[15808,102,5149,1.0]
[15808,98,4906,1.0]
[15808,98,4908,1.0]
[15808,3,179,1.0]
[15808,89,4453,1.0]
[15808,103,5165,1.0]
[15808,103,5182,1.0]
[15808,103,5185,1.0]
[15822,10,520,1.0]
[15822,17,890,1.0]
[15822,19,990,1.0]
[15822,36,1803,1.0]
[15822,16,839,1.0]
[15822,20,1004,1.0]
[15822,20,1009,1.0]
[15822,26,1319,1.0]
[15822,26,1332,1.0]
[15822,26,1339,1.0]
[15822,26,1340,1.0]
[15822,29,1451,1.0]
[15822,29,1471,1.0]
[15822,9,482,1.0]
[15822,12,621,1.0]
[15822,21,1052,1.0]
[15822,21,1058,1.0]
[15822,21,1092,1.0]
[15822,28,1412,1.0]
[15822,28,1414,1.0]
[15828,22,1106,1.0]
[15828,22,1121,1.0]
[15828,22,1126,1.0]
[15828,22,1137,1.0]
[15828,25,1272,1.0]
[15828,36,1842,1.0]
[15828,36,1847,1.0]
[15828,187,9366,1.0]
[15828,189,9463,1.0]
[15828,189,9500,1.0]
[14335,214,10717,1.0]
[14335,214,10735,1.0]
[15828,67,3390,1.0]
[15828,159,7956,1.0]
[15828,159,7991,1.0]
[15828,516,25842,1.0]
[15828,527,26352,1.0]
[15828,6,328,1.0]
[15828,6,329,1.0]
[15828,45,2292,1.0]
[15828,45,2294,1.0]
[15828,45,2295,1.0]
[15828,121,6079,1.0]
[15828,121,6093,1.0]
[15828,121,6096,1.0]
[15828,121,6097,1.0]
[15828,194,9706,1.0]
[15828,194,9716,1.0]
[15828,195,9761,1.0]
[15828,195,9782,1.0]
[15828,26,1321,1.0]
[15828,117,5863,1.0]
[15828,128,6424,1.0]
[15828,128,6427,1.0]
[15828,158,7918,1.0]
[15828,158,7928,1.0]
[15828,202,10107,1.0]
[15828,202,10130,1.0]
[15828,78,3948,1.0]
[15828,262,13110,1.0]
[15828,262,13145,1.0]
[15828,262,13147,1.0]
[15828,273,13659,1.0]
[15828,273,13669,1.0]
[15828,336,16818,1.0]
[15828,445,22287,1.0]
[15828,55,2761,1.0]
[15828,256,12807,1.0]
[15828,358,17904,1.0]
[15828,358,17929,1.0]
[15828,358,17942,1.0]
[15828,361,18069,1.0]
[15828,361,18090,1.0]
[15828,361,18100,1.0]
[15828,511,25553,1.0]
[15828,534,26703,1.0]
[15828,534,26710,1.0]
[15828,534,26724,1.0]
[15828,534,26737,1.0]
[15828,534,26738,1.0]
[15828,534,26747,1.0]
[15828,534,26750,1.0]
[15828,537,26887,1.0]
[15828,537,26898,1.0]
[15834,165,8261,1.0]
[15834,165,8271,1.0]
[15834,165,8281,1.0]
[15834,7,366,1.0]
[15834,34,1703,1.0]
[15834,118,5926,1.0]
[15834,186,9312,1.0]
[15834,186,9341,1.0]
[15834,22,1120,1.0]
[15834,44,2240,1.0]
[15834,82,4132,1.0]
[15834,82,4136,1.0]
[15834,82,4139,1.0]
[15834,104,5213,1.0]
[15834,104,5230,1.0]
[15834,183,9153,1.0]
[15834,183,9162,1.0]
[15836,5,293,1.0]
[15836,29,1455,1.0]
[15836,29,1465,1.0]
[15836,29,1487,1.0]
[15836,29,1493,1.0]
[15836,40,2012,1.0]
[15836,40,2018,1.0]
[14335,312,15644,1.0]
[15836,2,109,1.0]
[15836,2,150,1.0]
[15836,27,1351,1.0]
[15836,27,1357,1.0]
[15836,27,1378,1.0]
[15836,28,1418,1.0]
[15836,28,1434,1.0]
[15836,34,1742,1.0]
[15836,34,1747,1.0]
[15836,51,2557,1.0]
[15836,51,2596,1.0]
[15836,64,3214,1.0]
[15836,47,2355,1.0]
[15836,47,2367,1.0]
[15836,47,2400,1.0]
[15844,5,254,1.0]
[15844,5,290,1.0]
[15844,5,297,1.0]
[15844,15,756,1.0]
[15844,15,797,1.0]
[15846,1,61,1.0]
[15846,58,2932,1.0]
[15846,114,5712,1.0]
[15846,114,5724,1.0]
[15846,114,5736,1.0]
[15846,143,7194,1.0]
[15846,143,7196,1.0]
[15846,154,7717,1.0]
[15846,176,8802,1.0]
[15846,139,6953,1.0]
[15846,139,6973,1.0]
[15846,161,8076,1.0]
[15846,161,8077,1.0]
[15846,161,8079,1.0]
[15846,92,4611,1.0]
[15846,92,4638,1.0]
[15846,92,4640,1.0]
[15846,104,5221,1.0]
[15846,104,5231,1.0]
[15846,179,8979,1.0]
[15846,195,9752,1.0]
[15846,195,9766,1.0]
[15846,195,9779,1.0]
[15846,195,9796,1.0]
[15846,3,185,1.0]
[15846,3,196,1.0]
[15846,34,1721,1.0]
[15846,34,1732,1.0]
[15846,163,8154,1.0]
[15846,163,8160,1.0]
[15846,163,8180,1.0]
[15846,163,8199,1.0]
[15846,177,8874,1.0]
[15846,177,8877,1.0]
[15846,177,8894,1.0]
[15846,110,5545,1.0]
[15846,11,592,1.0]
[15846,74,3732,1.0]
[15846,74,3742,1.0]
[15846,96,4827,1.0]
[15846,96,4850,1.0]
[14336,27,1375,1.0]
[15846,51,2575,1.0]
[15846,51,2587,1.0]
[15846,51,2591,1.0]
[15846,51,2597,1.0]
[15846,9,455,1.0]
[15846,46,2301,1.0]
[15846,46,2327,1.0]
[15846,71,3590,1.0]
[15846,144,7205,1.0]
[15846,144,7207,1.0]
[15846,144,7210,1.0]
[15846,144,7224,1.0]
[15846,147,7378,1.0]
[15846,147,7390,1.0]
[15846,8,427,1.0]
[15846,30,1506,1.0]
[15846,50,2504,1.0]
[15846,50,2515,1.0]
[15846,50,2522,1.0]
[15846,136,6820,1.0]
[15846,136,6823,1.0]
[15846,153,7670,1.0]
[15846,153,7693,1.0]
[15846,156,7802,1.0]
[15846,156,7805,1.0]
[15846,156,7812,1.0]
[15846,156,7827,1.0]
[15851,1,67,1.0]
[15851,79,3976,1.0]
[15851,79,3977,1.0]
[15851,93,4661,1.0]
[15851,93,4698,1.0]
[15851,109,5463,1.0]
[15851,87,4380,1.0]
[15851,87,4397,1.0]
[15851,37,1862,1.0]
[15851,37,1882,1.0]
[15851,37,1884,1.0]
[15851,37,1888,1.0]
[15851,37,1891,1.0]
[15851,60,3031,1.0]
[15851,60,3043,1.0]
[15851,62,3105,1.0]
[15851,62,3127,1.0]
